OriginAirportID,Origin,DestAirportID,Dest,scheduled_flights,eligible_arrivals,delayed_arrivals,cancelled_flights,diverted_flights,arrival_delay_rate,cancellation_rate,diversion_rate
11292,DEN,11618,EWR,3216,3165,908,35,16,0.2868878357030016,0.0108830845771144,0.0049751243781094
11292,DEN,11630,FAI,126,122,36,1,3,0.2950819672131147,0.0079365079365079,0.0238095238095238
11292,DEN,11637,FAR,1461,1447,393,9,5,0.271596406357982,0.0061601642710472,0.0034223134839151
11292,DEN,11638,FAT,1456,1454,308,2,0,0.2118294360385144,0.0013736263736263,0.0
11292,DEN,11648,FCA,1162,1156,248,4,2,0.2145328719723183,0.0034423407917383,0.0017211703958691
11292,DEN,11697,FLL,1647,1634,386,6,7,0.2362301101591187,0.0036429872495446,0.0042501517911353
11292,DEN,11711,FMN,238,237,50,0,1,0.2109704641350211,0.0,0.0042016806722689
11292,DEN,11775,FSD,1840,1820,402,16,4,0.2208791208791208,0.008695652173913,0.0021739130434782
11292,DEN,11865,GCC,730,714,146,13,3,0.2044817927170868,0.0178082191780821,0.0041095890410958
11292,DEN,11884,GEG,2011,2001,545,7,3,0.2723638180909545,0.0034808552958727,0.0014917951268025
11292,DEN,11921,GJT,2185,2156,522,26,3,0.2421150278293135,0.0118993135011441,0.0013729977116704
11292,DEN,11977,GRB,29,28,5,1,0,0.1785714285714285,0.0344827586206896,0.0
11292,DEN,11986,GRR,1259,1255,371,3,1,0.295617529880478,0.0023828435266084,0.0007942811755361
11292,DEN,11995,GSO,365,363,105,2,0,0.2892561983471074,0.0054794520547945,0.0
11292,DEN,11996,GSP,383,382,62,1,0,0.1623036649214659,0.0026109660574412,0.0
11292,DEN,12003,GTF,729,725,164,4,0,0.2262068965517241,0.0054869684499314,0.0
11292,DEN,12012,GUC,993,984,189,5,4,0.1920731707317073,0.0050352467270896,0.0040281973816717
11292,DEN,12094,HDN,1403,1381,349,15,7,0.2527154236060825,0.0106913756236635,0.0049893086243763
11292,DEN,12156,HLN,884,864,229,13,7,0.2650462962962963,0.0147058823529411,0.007918552036199
11292,DEN,12173,HNL,616,602,146,5,9,0.2425249169435216,0.0081168831168831,0.0146103896103896
11292,DEN,12177,HOB,365,353,140,10,2,0.3966005665722379,0.0273972602739726,0.0054794520547945
11292,DEN,12191,HOU,2394,2364,630,18,12,0.266497461928934,0.0075187969924812,0.0050125313283208
11292,DEN,12206,HRL,4,3,0,1,0,0.0,0.25,0.0
11292,DEN,12217,HSV,729,726,177,2,1,0.2438016528925619,0.0027434842249657,0.0013717421124828
11292,DEN,12255,HYS,627,612,139,13,2,0.2271241830065359,0.0207336523125996,0.0031897926634768
11292,DEN,12264,IAD,3559,3533,788,15,11,0.2230399094254175,0.0042146670413037,0.0030907558302894
11292,DEN,12266,IAH,4538,4501,1093,28,9,0.2428349255720951,0.006170118995152,0.001983252534156
11292,DEN,12278,ICT,2082,2055,508,23,4,0.2472019464720194,0.0110470701248799,0.0019212295869356
11292,DEN,12280,IDA,1771,1745,408,17,9,0.233810888252149,0.0095990965556182,0.005081874647092
11292,DEN,12323,ILM,13,13,6,0,0,0.4615384615384615,0.0,0.0
11292,DEN,12339,IND,2568,2552,672,12,4,0.2633228840125391,0.0046728971962616,0.0015576323987538
11292,DEN,12441,JAC,1630,1598,344,18,14,0.2152690863579474,0.011042944785276,0.0085889570552147
11292,DEN,12451,JAX,943,939,265,2,2,0.2822151224707135,0.0021208907741251,0.0021208907741251
11292,DEN,12478,JFK,1544,1500,354,34,10,0.236,0.022020725388601,0.0064766839378238
11292,DEN,12511,JLN,361,356,88,2,3,0.247191011235955,0.0055401662049861,0.0083102493074792
11292,DEN,12519,JMS,501,494,82,2,5,0.1659919028340081,0.0039920159680638,0.0099800399201596
11292,DEN,12758,KOA,365,363,53,0,2,0.1460055096418732,0.0,0.0054794520547945
11292,DEN,12888,LAR,627,607,136,18,2,0.2240527182866556,0.0287081339712918,0.0031897926634768
11292,DEN,12889,LAS,7263,7215,1940,42,6,0.2688842688842688,0.0057827344072697,0.0008261049153242
11292,DEN,12892,LAX,7825,7781,1690,39,5,0.2171957331962472,0.0049840255591054,0.0006389776357827
11292,DEN,12896,LBB,951,934,302,13,4,0.3233404710920771,0.0136698212407991,0.0042060988433228
11292,DEN,12899,LBF,626,611,144,14,1,0.2356792144026186,0.0223642172523961,0.0015974440894568
11292,DEN,12902,LBL,627,604,119,12,11,0.1970198675496688,0.0191387559808612,0.0175438596491228
11292,DEN,12945,LEX,365,363,103,1,1,0.2837465564738292,0.0027397260273972,0.0027397260273972
11292,DEN,12953,LGA,4574,4457,1293,76,41,0.2901054520978236,0.0166156536947966,0.0089637079142982
11292,DEN,12954,LGB,1017,1009,272,5,3,0.2695738354806739,0.0049164208456243,0.0029498525073746
11292,DEN,12982,LIH,379,373,60,4,2,0.1608579088471849,0.0105540897097625,0.0052770448548812
11292,DEN,12992,LIT,1547,1532,386,13,2,0.2519582245430809,0.0084033613445378,0.0012928248222365
11292,DEN,13029,LNK,1602,1573,450,20,9,0.2860775588048315,0.0124843945068664,0.0056179775280898
11292,DEN,13127,LWS,31,31,10,0,0,0.3225806451612903,0.0,0.0
11292,DEN,13158,MAF,1471,1450,424,11,10,0.2924137931034483,0.0074779061862678,0.0067980965329707
11292,DEN,13198,MCI,4201,4157,1050,41,3,0.2525859995188838,0.0097595810521304,0.0007141156867412
11292,DEN,13204,MCO,4611,4570,1075,24,17,0.2352297592997811,0.0052049446974625,0.0036868358273693
11292,DEN,13232,MDW,2595,2548,674,37,10,0.2645211930926217,0.0142581888246628,0.0038535645472061
11292,DEN,13244,MEM,1222,1213,346,6,3,0.2852431986809563,0.0049099836333878,0.0024549918166939
11292,DEN,13264,MFR,732,725,176,4,3,0.2427586206896551,0.0054644808743169,0.0040983606557377
11292,DEN,13303,MIA,2602,2583,708,12,7,0.2740998838559814,0.0046118370484242,0.0026902382782475
11292,DEN,13342,MKE,2375,2359,667,12,4,0.2827469266638406,0.0050526315789473,0.0016842105263157
11292,DEN,13367,MLI,367,366,121,1,0,0.3306010928961748,0.0027247956403269,0.0
11292,DEN,13433,MOT,1184,1166,279,14,4,0.2392795883361921,0.0118243243243243,0.0033783783783783
11292,DEN,13476,MRY,729,722,167,2,5,0.2313019390581717,0.0027434842249657,0.0068587105624142
11292,DEN,13485,MSN,1023,1018,231,3,2,0.2269155206286837,0.002932551319648,0.0019550342130987
11292,DEN,13486,MSO,1205,1194,241,4,7,0.2018425460636516,0.0033195020746887,0.0058091286307053
11292,DEN,13487,MSP,5813,5781,1489,25,7,0.2575678948278844,0.0043007053156717,0.001204197488388
11292,DEN,13495,MSY,2288,2263,587,23,2,0.2593901900132567,0.0100524475524475,0.0008741258741258
11292,DEN,13502,MTJ,1398,1394,328,3,1,0.2352941176470588,0.0021459227467811,0.0007153075822603
11292,DEN,13577,MYR,100,99,30,0,1,0.303030303030303,0.0,0.01
11292,DEN,13796,OAK,1705,1693,554,12,0,0.3272297696396928,0.0070381231671554,0.0
11292,DEN,13830,OGG,393,384,71,3,6,0.1848958333333333,0.0076335877862595,0.015267175572519
11292,DEN,13851,OKC,3258,3232,862,17,9,0.2667079207920792,0.0052179251074278,0.0027624309392265
11292,DEN,13871,OMA,3284,3257,830,23,4,0.2548357384095793,0.0070036540803897,0.0012180267965895
11292,DEN,13891,ONT,2804,2783,763,17,4,0.2741645706072583,0.0060627674750356,0.0014265335235378
11292,DEN,13930,ORD,6252,6183,1801,51,18,0.2912825489244703,0.0081573896353166,0.0028790786948176
11292,DEN,13931,ORF,677,673,238,4,0,0.3536404160475483,0.0059084194977843,0.0
11292,DEN,13964,OTH,157,156,30,0,1,0.1923076923076923,0.0,0.0063694267515923
11292,DEN,14004,PAE,56,56,6,0,0,0.1071428571428571,0.0,0.0
11292,DEN,14027,PBI,161,161,46,0,0,0.2857142857142857,0.0,0.0
11292,DEN,14057,PDX,4481,4447,1234,31,3,0.2774904429952777,0.0069180986386967,0.000669493416648
11292,DEN,14100,PHL,3034,2996,849,30,8,0.2833778371161549,0.009887936717205,0.002636783124588
11292,DEN,14107,PHX,9014,8919,2328,82,13,0.2610158089471914,0.0090969602840026,0.0014422010206345
11292,DEN,14108,PIA,385,381,157,1,3,0.4120734908136483,0.0025974025974025,0.0077922077922077
11292,DEN,14120,PIR,298,291,54,5,2,0.1855670103092783,0.0167785234899328,0.0067114093959731
11292,DEN,14122,PIT,1761,1753,530,7,1,0.3023388476896748,0.0039750141964792,0.0005678591709256
11292,DEN,14193,PNS,534,529,141,1,4,0.2665406427221172,0.0018726591760299,0.0074906367041198
11292,DEN,14237,PRC,430,425,105,2,3,0.2470588235294117,0.0046511627906976,0.0069767441860465
11292,DEN,14252,PSC,732,729,167,1,2,0.2290809327846364,0.0013661202185792,0.0027322404371584
11292,DEN,14262,PSP,2078,2066,456,5,7,0.2207163601161665,0.0024061597690086,0.0033686236766121
11292,DEN,14307,PVD,289,287,120,1,1,0.4181184668989547,0.0034602076124567,0.0034602076124567
11292,DEN,14321,PWM,202,202,34,0,0,0.1683168316831683,0.0,0.0
11292,DEN,14457,RAP,2920,2866,693,41,13,0.2418004187020237,0.0140410958904109,0.0044520547945205
11292,DEN,14487,RDD,191,190,39,0,1,0.2052631578947368,0.0,0.0052356020942408
11292,DEN,14489,RDM,729,722,198,2,5,0.2742382271468144,0.0027434842249657,0.0068587105624142
11292,DEN,14492,RDU,1779,1775,493,3,1,0.2777464788732394,0.0016863406408094,0.0005621135469364
11292,DEN,14524,RIC,693,685,259,4,4,0.3781021897810219,0.0057720057720057,0.0057720057720057
11292,DEN,14534,RIW,729,724,145,4,1,0.2002762430939226,0.0054869684499314,0.0013717421124828
11292,DEN,14543,RKS,729,712,179,9,8,0.2514044943820224,0.0123456790123456,0.0109739368998628
11292,DEN,14570,RNO,2693,2671,690,12,10,0.2583302134032197,0.0044559970293353,0.0037133308577794
11292,DEN,14635,RSW,1054,1051,233,0,3,0.2216936251189343,0.0,0.0028462998102466
11292,DEN,14674,SAF,1391,1374,289,13,4,0.210334788937409,0.0093457943925233,0.0028756290438533
11292,DEN,14679,SAN,5513,5458,1447,38,17,0.265115426896299,0.0068927988391075,0.0030836205332849
11292,DEN,14683,SAT,2982,2961,726,12,9,0.2451874366767983,0.0040241448692152,0.0030181086519114
11292,DEN,14685,SAV,402,401,92,1,0,0.2294264339152119,0.0024875621890547,0.0
11292,DEN,14689,SBA,1044,1031,253,8,5,0.2453928225024248,0.0076628352490421,0.0047892720306513
11292,DEN,14698,SBP,725,715,183,4,6,0.2559440559440559,0.0055172413793103,0.0082758620689655
11292,DEN,14716,SCK,30,27,18,3,0,0.6666666666666666,0.1,0.0
11292,DEN,14730,SDF,1044,1035,297,6,3,0.2869565217391304,0.0057471264367816,0.0028735632183908
11292,DEN,14747,SEA,6391,6341,1799,47,3,0.2837091941334174,0.007354091691441,0.0004694101079643
11292,DEN,14771,SFO,5538,5510,1677,28,0,0.3043557168784029,0.0050559768869628,0.0
11292,DEN,14783,SGF,1309,1296,326,8,5,0.2515432098765432,0.0061115355233002,0.0038197097020626
11292,DEN,14794,SGU,1053,1046,223,2,5,0.2131931166347992,0.0018993352326685,0.0047483380816714
11292,DEN,14812,SHR,735,719,158,12,4,0.2197496522948539,0.0163265306122449,0.0054421768707482
11292,DEN,14814,SHV,364,360,104,1,3,0.2888888888888888,0.0027472527472527,0.0082417582417582
11292,DEN,14831,SJC,2893,2883,700,9,1,0.2428026361429067,0.003110957483581,0.0003456619426201
11292,DEN,14843,SJU,333,329,87,0,4,0.2644376899696048,0.0,0.012012012012012
11292,DEN,14869,SLC,7757,7711,1913,38,8,0.2480871482298015,0.0048988010828928,0.0010313265437669
11292,DEN,14877,SLN,365,354,124,7,4,0.3502824858757062,0.0191780821917808,0.010958904109589
11292,DEN,14893,SMF,3919,3905,1030,12,2,0.263764404609475,0.0030620056136769,0.0005103342689461
11292,DEN,14908,SNA,3707,3673,780,16,18,0.2123604682820582,0.0043161586188292,0.0048556784461828
11292,DEN,14986,SRQ,241,239,57,1,1,0.2384937238493724,0.0041493775933609,0.0041493775933609
11292,DEN,15016,STL,3671,3641,825,22,8,0.2265861027190332,0.0059929174611822,0.0021792427131571
11292,DEN,15041,SUN,628,621,126,3,4,0.2028985507246377,0.0047770700636942,0.0063694267515923
11292,DEN,15048,SUX,364,358,95,5,1,0.2653631284916201,0.0137362637362637,0.0027472527472527
11292,DEN,15096,SYR,441,440,139,0,1,0.3159090909090909,0.0,0.0022675736961451
11292,DEN,15304,TPA,3133,3121,804,6,6,0.2576097404677988,0.0019150973507819,0.0019150973507819
11292,DEN,15370,TUL,2428,2408,654,14,6,0.271594684385382,0.0057660626029654,0.0024711696869851
11292,DEN,15376,TUS,2850,2836,648,12,2,0.2284908321579689,0.0042105263157894,0.0007017543859649
11292,DEN,15380,TVC,265,263,60,0,2,0.2281368821292775,0.0,0.0075471698113207
11292,DEN,15412,TYS,946,940,227,6,0,0.2414893617021276,0.0063424947145877,0.0
11292,DEN,15897,WYS,188,184,38,0,4,0.2065217391304347,0.0,0.0212765957446808
11292,DEN,15919,XNA,1233,1223,256,7,3,0.2093213409648405,0.0056772100567721,0.0024330900243309
11292,DEN,16869,XWA,1512,1487,362,12,13,0.2434431741761936,0.0079365079365079,0.0085978835978835
11298,DFW,10136,ABI,1762,1716,400,44,2,0.2331002331002331,0.0249716231555051,0.0011350737797956
11298,DFW,10140,ABQ,2428,2343,765,78,7,0.3265044814340589,0.0321252059308072,0.0028830313014827
11298,DFW,10155,ACT,1089,1040,255,47,2,0.2451923076923076,0.0431588613406795,0.0018365472910927
11298,DFW,10185,AEX,1088,1036,214,48,4,0.2065637065637065,0.0441176470588235,0.0036764705882352
11298,DFW,10208,AGS,441,428,107,12,1,0.25,0.0272108843537414,0.0022675736961451
11298,DFW,10257,ALB,302,293,161,9,0,0.5494880546075085,0.0298013245033112,0.0
11298,DFW,10279,AMA,2423,2341,465,69,13,0.1986330627936779,0.0284770945109368,0.0053652496904663
11298,DFW,10299,ANC,382,379,138,1,2,0.3641160949868074,0.0026178010471204,0.0052356020942408
11298,DFW,10372,ASE,1177,1062,345,37,78,0.3248587570621469,0.0314358538657604,0.0662701784197111
11298,DFW,10397,ATL,6645,6458,1649,168,19,0.2553422112109012,0.0252821670428893,0.0028592927012791
11298,DFW,10408,ATW,369,367,76,1,1,0.2070844686648501,0.002710027100271,0.002710027100271
11298,DFW,10423,AUS,4816,4644,1448,164,8,0.3118001722652885,0.0340531561461794,0.0016611295681063
11298,DFW,10431,AVL,690,674,172,14,2,0.2551928783382789,0.0202898550724637,0.0028985507246376
11298,DFW,10529,BDL,799,776,251,17,6,0.3234536082474227,0.0212765957446808,0.0075093867334167
11298,DFW,10561,BFL,348,339,171,7,2,0.504424778761062,0.0201149425287356,0.0057471264367816
11298,DFW,10599,BHM,2278,2202,609,74,2,0.276566757493188,0.0324846356453029,0.0008779631255487
11298,DFW,10620,BIL,729,718,165,9,2,0.2298050139275766,0.0123456790123456,0.0027434842249657
11298,DFW,10627,BIS,728,723,180,5,0,0.2489626556016597,0.0068681318681318,0.0
11298,DFW,10685,BMI,730,717,120,12,1,0.1673640167364016,0.0164383561643835,0.0013698630136986
11298,DFW,10693,BNA,3492,3374,1106,111,7,0.3278008298755187,0.031786941580756,0.0020045819014891
11298,DFW,10713,BOI,787,769,268,17,1,0.3485045513654096,0.0216010165184243,0.0012706480304955
11298,DFW,10721,BOS,3887,3795,1271,83,9,0.3349143610013175,0.0213532287110882,0.0023154103421661
11298,DFW,10728,BPT,727,691,153,32,4,0.2214182344428364,0.0440165061898211,0.0055020632737276
11298,DFW,10747,BRO,1567,1506,329,53,8,0.2184594953519256,0.0338225909380982,0.0051052967453733
11298,DFW,10781,BTR,2054,1964,510,86,4,0.2596741344195519,0.0418695228821811,0.0019474196689386
11298,DFW,10792,BUF,538,522,230,16,0,0.4406130268199233,0.0297397769516728,0.0
11298,DFW,10800,BUR,729,716,236,10,3,0.329608938547486,0.0137174211248285,0.0041152263374485
11298,DFW,10821,BWI,1465,1417,439,41,7,0.3098094565984474,0.0279863481228668,0.004778156996587
11298,DFW,10849,BZN,708,697,215,9,2,0.3084648493543759,0.0127118644067796,0.0028248587570621
11298,DFW,10868,CAE,850,820,244,26,4,0.2975609756097561,0.0305882352941176,0.0047058823529411
11298,DFW,10980,CHA,1595,1559,410,34,2,0.2629890955740859,0.0213166144200626,0.0012539184952978
11298,DFW,10994,CHS,1192,1161,362,28,3,0.3118001722652885,0.023489932885906,0.0025167785234899
11298,DFW,11003,CID,1204,1160,314,39,5,0.2706896551724138,0.032392026578073,0.0041528239202657
11298,DFW,11042,CLE,1696,1653,507,41,2,0.3067150635208711,0.0241745283018867,0.0011792452830188
11298,DFW,11049,CLL,1219,1180,210,36,3,0.1779661016949152,0.0295324036095159,0.0024610336341263
11298,DFW,11057,CLT,3969,3885,1067,79,5,0.2746460746460746,0.019904257999496,0.001259763164525
11298,DFW,11066,CMH,1746,1702,503,41,3,0.2955346650998824,0.0234822451317296,0.0017182130584192
11298,DFW,11067,CMI,730,715,127,12,3,0.1776223776223776,0.0164383561643835,0.0041095890410958
11298,DFW,11109,COS,2017,1950,588,62,5,0.3015384615384615,0.030738720872583,0.0024789291026276
11298,DFW,11111,COU,1153,1104,254,47,2,0.2300724637681159,0.0407632263660017,0.0017346053772766
11298,DFW,11140,CRP,2430,2364,455,62,4,0.1924703891708968,0.025514403292181,0.0016460905349794
11298,DFW,11193,CVG,1785,1725,528,55,5,0.3060869565217391,0.0308123249299719,0.0028011204481792
11298,DFW,11252,DAB,3,3,0,0,0,0.0,0.0,0.0
11298,DFW,11267,DAY,1403,1367,348,33,3,0.254572055596196,0.0235210263720598,0.0021382751247327
11298,DFW,11278,DCA,3418,3283,888,117,18,0.2704843131282363,0.0342305441778818,0.0052662375658279
11298,DFW,11292,DEN,6028,5865,1848,138,25,0.3150895140664961,0.0228931652289316,0.0041473125414731
11298,DFW,11413,DRO,1160,1128,280,28,4,0.2482269503546099,0.0241379310344827,0.0034482758620689
11298,DFW,11423,DSM,1329,1276,423,50,3,0.3315047021943573,0.037622272385252,0.0022573363431151
11298,DFW,11433,DTW,3890,3824,900,63,3,0.2353556485355648,0.0161953727506426,0.000771208226221
11298,DFW,11481,ECP,1266,1218,377,45,3,0.3095238095238095,0.0355450236966824,0.0023696682464454
11298,DFW,11503,EGE,916,894,318,15,7,0.3557046979865771,0.0163755458515283,0.0076419213973799
11298,DFW,11540,ELP,2765,2680,904,80,5,0.3373134328358209,0.0289330922242314,0.0018083182640144
11298,DFW,11603,EUG,171,170,48,1,0,0.2823529411764706,0.0058479532163742,0.0
11298,DFW,11612,EVV,966,940,189,24,2,0.201063829787234,0.0248447204968944,0.0020703933747412
11298,DFW,11618,EWR,3445,3321,1046,96,28,0.314965371875941,0.027866473149492,0.0081277213352685
11298,DFW,11624,EYW,327,319,102,5,3,0.3197492163009404,0.0152905198776758,0.0091743119266055
11298,DFW,11637,FAR,1087,1067,189,15,5,0.1771321462043111,0.0137994480220791,0.0045998160073597
11298,DFW,11638,FAT,1413,1384,500,28,1,0.361271676300578,0.0198159943382873,0.0007077140835102
11298,DFW,11648,FCA,289,285,77,3,1,0.2701754385964912,0.0103806228373702,0.0034602076124567
11298,DFW,11695,FLG,407,391,97,12,4,0.248081841432225,0.0294840294840294,0.0098280098280098
11298,DFW,11697,FLL,2748,2662,760,81,5,0.2854996243425995,0.029475982532751,0.0018195050946142
11298,DFW,11775,FSD,1085,1056,347,27,2,0.3285984848484848,0.0248847926267281,0.0018433179723502
11298,DFW,11778,FSM,1169,1119,196,46,4,0.1751563896336014,0.039349871685201,0.0034217279726261
11298,DFW,11823,FWA,1084,1060,230,22,2,0.2169811320754717,0.0202952029520295,0.0018450184501845
11298,DFW,11867,GCK,729,702,170,20,7,0.2421652421652421,0.027434842249657,0.0096021947873799
11298,DFW,11884,GEG,552,544,206,8,0,0.3786764705882353,0.0144927536231884,0.0
11298,DFW,11905,GGG,727,697,157,25,5,0.2252510760401721,0.0343878954607978,0.0068775790921595
11298,DFW,11921,GJT,936,915,199,20,1,0.2174863387978142,0.0213675213675213,0.001068376068376
11298,DFW,11953,GNV,574,557,113,15,2,0.2028725314183123,0.0261324041811846,0.0034843205574912
11298,DFW,11973,GPT,1100,1055,219,43,2,0.2075829383886256,0.039090909090909,0.0018181818181818
11298,DFW,11980,GRI,725,694,153,28,3,0.2204610951008645,0.0386206896551724,0.0041379310344827
11298,DFW,11982,GRK,1811,1744,412,63,4,0.2362385321100917,0.0347874102705687,0.0022087244616234
11298,DFW,11986,GRR,1065,1030,334,33,2,0.3242718446601941,0.0309859154929577,0.0018779342723004
11298,DFW,11995,GSO,937,907,350,28,2,0.3858875413450937,0.0298826040554962,0.0021344717182497
11298,DFW,11996,GSP,1240,1218,396,20,2,0.3251231527093596,0.0161290322580645,0.0016129032258064
11298,DFW,12007,GTR,243,237,42,3,3,0.1772151898734177,0.0123456790123456,0.0123456790123456
11298,DFW,12012,GUC,134,132,32,1,1,0.2424242424242424,0.0074626865671641,0.0074626865671641
11298,DFW,12094,HDN,132,125,46,1,6,0.368,0.0075757575757575,0.0454545454545454
11298,DFW,12173,HNL,567,561,178,3,3,0.3172905525846702,0.0052910052910052,0.0052910052910052
11298,DFW,12191,HOU,2233,2131,519,93,9,0.2435476302205537,0.0416480071652485,0.0040304523063143
11298,DFW,12206,HRL,1611,1539,295,70,2,0.1916829109811565,0.0434512725015518,0.0012414649286157
11298,DFW,12217,HSV,2157,2071,532,80,6,0.2568807339449541,0.0370885489105238,0.0027816411682892
11298,DFW,12264,IAD,1883,1844,448,35,4,0.2429501084598698,0.0185873605947955,0.0021242697822623
11298,DFW,12266,IAH,5826,5615,1752,201,10,0.3120213713268032,0.0345005149330587,0.0017164435290078
11298,DFW,12278,ICT,2687,2551,716,132,4,0.2806742453939631,0.0491254186825455,0.0014886490509862
11298,DFW,12280,IDA,545,533,143,10,2,0.2682926829268293,0.018348623853211,0.0036697247706422
11298,DFW,12323,ILM,725,709,189,16,0,0.2665726375176304,0.0220689655172413,0.0
11298,DFW,12339,IND,2089,2031,614,51,7,0.3023141309699655,0.0244135950215414,0.0033508855911919
11298,DFW,12441,JAC,761,739,227,14,8,0.3071718538565629,0.0183968462549277,0.0105124835742444
11298,DFW,12448,JAN,1899,1817,457,74,8,0.2515134837644469,0.038967877830437,0.0042127435492364
11298,DFW,12451,JAX,1788,1732,605,52,4,0.3493071593533487,0.029082774049217,0.0022371364653243
11298,DFW,12478,JFK,2135,2081,455,45,9,0.2186448822681403,0.0210772833723653,0.004215456674473
11298,DFW,12758,KOA,35,35,11,0,0,0.3142857142857143,0.0,0.0
11298,DFW,12889,LAS,5605,5453,1667,143,9,0.3057032825967357,0.0255129348795718,0.0016057091882247
11298,DFW,12891,LAW,1088,1029,297,53,6,0.2886297376093295,0.0487132352941176,0.0055147058823529
