city_a,city_b,scheduled_flights,eligible_arrivals,delayed_arrivals,cancelled_flights,diverted_flights,arrival_delay_rate,cancellation_rate,diversion_rate
"Salt Lake City, UT","West Yellowstone, MT",296,295,20,0,1,0.06779661016949153,0.0,0.0033783783783783786
"Bellingham, WA","Oakland, CA",294,293,36,0,1,0.12286689419795221,0.0,0.003401360544217687
"Harrisburg, PA","Orlando, FL",294,288,68,6,0,0.2361111111111111,0.02040816326530612,0.0
"Albany, NY","St. Petersburg, FL",292,288,87,3,1,0.3020833333333333,0.010273972602739725,0.003424657534246575
"Chicago, IL","Kahului, HI",292,287,45,4,1,0.156794425087108,0.0136986301369863,0.003424657534246575
"Fayetteville, AR","Sanford, FL",292,290,90,0,2,0.3103448275862069,0.0,0.00684931506849315
"New York, NY","Reno, NV",292,283,109,7,2,0.38515901060070673,0.023972602739726026,0.00684931506849315
"Columbus, OH","Savannah, GA",289,285,34,2,2,0.11929824561403508,0.006920415224913495,0.006920415224913495
"Dallas/Fort Worth, TX","Portland, ME",288,284,72,2,2,0.2535211267605634,0.006944444444444444,0.006944444444444444
"Fargo, ND","Las Vegas, NV",288,287,36,0,1,0.1254355400696864,0.0,0.003472222222222222
"Jacksonville, FL","San Juan, PR",288,278,74,10,0,0.26618705035971224,0.034722222222222224,0.0
"Akron, OH","Punta Gorda, FL",286,284,59,2,0,0.20774647887323944,0.006993006993006993,0.0
"Atlanta, GA","Bloomington/Normal, IL",286,283,64,0,3,0.22614840989399293,0.0,0.01048951048951049
"Bend/Redmond, OR","Portland, OR",286,280,49,6,0,0.175,0.02097902097902098,0.0
"Charlotte Amalie, VI","Chicago, IL",286,282,67,2,2,0.2375886524822695,0.006993006993006993,0.006993006993006993
"Honolulu, HI","Washington, DC",286,279,42,6,1,0.15053763440860216,0.02097902097902098,0.0034965034965034965
"Louisville, KY","Nashville, TN",285,284,60,1,0,0.2112676056338028,0.0035087719298245615,0.0
"Minneapolis, MN","Portland, ME",284,284,22,0,0,0.07746478873239436,0.0,0.0
"Rockford, IL","St. Petersburg, FL",284,280,69,2,2,0.24642857142857144,0.007042253521126761,0.007042253521126761
"Dallas, TX","Fort Myers, FL",280,274,70,6,0,0.25547445255474455,0.02142857142857143,0.0
"Philadelphia, PA","Syracuse, NY",280,258,59,22,0,0.22868217054263565,0.07857142857142857,0.0
"Greensboro/High Point, NC","Philadelphia, PA",277,264,80,13,0,0.30303030303030304,0.04693140794223827,0.0
"Philadelphia, PA","Wilmington, NC",277,258,63,19,0,0.2441860465116279,0.06859205776173286,0.0
"Chicago, IL","Fairbanks, AK",276,274,50,2,0,0.18248175182481752,0.007246376811594203,0.0
"Columbus, OH","Myrtle Beach, SC",276,270,103,4,2,0.3814814814814815,0.014492753623188406,0.007246376811594203
"Dallas, TX","Portland, OR",276,273,92,1,2,0.336996336996337,0.0036231884057971015,0.007246376811594203
"Houston, TX","Milwaukee, WI",276,276,47,0,0,0.17028985507246377,0.0,0.0
"Louisville, KY","Sanford, FL",276,272,128,3,1,0.47058823529411764,0.010869565217391304,0.0036231884057971015
"Miami, FL","White Plains, NY",276,266,33,7,3,0.12406015037593984,0.025362318840579712,0.010869565217391304
"Pittsburgh, PA","West Palm Beach/Palm Beach, FL",276,274,71,2,0,0.2591240875912409,0.007246376811594203,0.0
"Charlotte Amalie, VI","Houston, TX",274,266,41,5,3,0.15413533834586465,0.01824817518248175,0.010948905109489052
"Chicago, IL","Sault Ste. Marie, MI",274,267,98,3,4,0.36704119850187267,0.010948905109489052,0.014598540145985401
"St. Petersburg, FL","Toledo, OH",274,274,115,0,0,0.4197080291970803,0.0,0.0
"Asheville, NC","Orlando, FL",273,271,84,1,1,0.30996309963099633,0.003663003663003663,0.003663003663003663
"Billings, MT","Las Vegas, NV",272,271,54,0,1,0.1992619926199262,0.0,0.003676470588235294
"Dallas/Fort Worth, TX","Gunnison, CO",268,263,73,2,3,0.27756653992395436,0.007462686567164179,0.011194029850746268
"Palm Springs, CA","Washington, DC",268,266,25,2,0,0.09398496240601503,0.007462686567164179,0.0
"Cincinnati, OH","Jacksonville, FL",267,264,84,1,2,0.3181818181818182,0.003745318352059925,0.00749063670411985
"Cleveland, OH","Sarasota/Bradenton, FL",267,266,64,0,1,0.24060150375939848,0.0,0.003745318352059925
"Anchorage, AK","Atlanta, GA",266,263,122,2,1,0.46387832699619774,0.007518796992481203,0.0037593984962406013
"Concord, NC","Punta Gorda, FL",266,264,67,2,0,0.2537878787878788,0.007518796992481203,0.0
"Dallas, TX","Sarasota/Bradenton, FL",266,264,61,2,0,0.23106060606060605,0.007518796992481203,0.0
"Las Vegas, NV","Springfield, MO",266,265,50,1,0,0.18867924528301888,0.0037593984962406013,0.0
"Niagara Falls, NY","St. Petersburg, FL",266,261,65,4,1,0.24904214559386972,0.015037593984962405,0.0037593984962406013
"Chattanooga, TN","Sanford, FL",264,264,127,0,0,0.4810606060606061,0.0,0.0
"Dallas/Fort Worth, TX","Hayden, CO",264,254,99,3,7,0.38976377952755903,0.011363636363636364,0.026515151515151516
"Knoxville, TN","Orlando, FL",264,263,60,0,1,0.22813688212927757,0.0,0.003787878787878788
"Las Vegas, NV","Pasco/Kennewick/Richland, WA",264,263,53,0,1,0.20152091254752852,0.0,0.003787878787878788
"Louisville, KY","Valparaiso, FL",264,262,55,2,0,0.2099236641221374,0.007575757575757576,0.0
"Hagerstown, MD","Sanford, FL",263,260,117,3,0,0.45,0.011406844106463879,0.0
"Cincinnati, OH","Myrtle Beach, SC",262,259,69,3,0,0.26640926640926643,0.011450381679389313,0.0
"Knoxville, TN","Valparaiso, FL",262,261,55,1,0,0.210727969348659,0.003816793893129771,0.0
"Minneapolis, MN","Traverse City, MI",262,262,46,0,0,0.17557251908396945,0.0,0.0
"Phoenix, AZ","St. Cloud, MN",262,261,59,0,1,0.2260536398467433,0.0,0.003816793893129771
"Anchorage, AK","Salt Lake City, UT",260,259,80,0,1,0.3088803088803089,0.0,0.0038461538461538464
"Asheville, NC","Sarasota/Bradenton, FL",260,260,65,0,0,0.25,0.0,0.0
"Charlotte, NC","Christiansted, VI",260,258,50,2,0,0.1937984496124031,0.007692307692307693,0.0
"Fort Lauderdale, FL","Lexington, KY",260,258,121,0,2,0.4689922480620155,0.0,0.007692307692307693
"Las Vegas, NV","Minot, ND",260,260,51,0,0,0.19615384615384615,0.0,0.0
"Minneapolis, MN","West Palm Beach/Palm Beach, FL",260,259,66,1,0,0.2548262548262548,0.0038461538461538464,0.0
"Roanoke, VA","St. Petersburg, FL",260,258,120,0,2,0.46511627906976744,0.0,0.007692307692307693
"Atlanta, GA","Kahului, HI",258,253,36,5,0,0.1422924901185771,0.01937984496124031,0.0
"Cedar Rapids/Iowa City, IA","Las Vegas, NV",258,258,39,0,0,0.1511627906976744,0.0,0.0
"New Orleans, LA","Portland, OR",258,251,34,6,1,0.13545816733067728,0.023255813953488372,0.003875968992248062
"Peoria, IL","Sanford, FL",258,254,70,4,0,0.2755905511811024,0.015503875968992248,0.0
"Bismarck/Mandan, ND","Las Vegas, NV",256,255,38,1,0,0.14901960784313725,0.00390625,0.0
"Honolulu, HI","Newark, NJ",256,251,62,3,2,0.24701195219123506,0.01171875,0.0078125
"Roanoke, VA","Sanford, FL",256,250,157,6,0,0.628,0.0234375,0.0
"Fort Lauderdale, FL","Syracuse, NY",255,254,105,1,0,0.41338582677165353,0.00392156862745098,0.0
"Atlanta, GA","Christiansted, VI",254,246,74,6,2,0.3008130081300813,0.023622047244094488,0.007874015748031496
"Chattanooga, TN","St. Petersburg, FL",254,249,88,4,1,0.3534136546184739,0.015748031496062992,0.003937007874015748
"Elmira/Corning, NY","St. Petersburg, FL",254,253,46,0,1,0.18181818181818182,0.0,0.003937007874015748
"Jacksonville, FL","Pittsburgh, PA",254,254,70,0,0,0.2755905511811024,0.0,0.0
"Nashville, TN","Sanford, FL",254,253,91,0,1,0.35968379446640314,0.0,0.003937007874015748
"Newburgh/Poughkeepsie, NY","St. Petersburg, FL",254,249,56,4,1,0.2248995983935743,0.015748031496062992,0.003937007874015748
"Allentown/Bethlehem/Easton, PA","Fort Lauderdale, FL",252,250,69,2,0,0.276,0.007936507936507936,0.0
"Anchorage, AK","Houston, TX",252,252,72,0,0,0.2857142857142857,0.0,0.0
"Bellingham, WA","Palm Springs, CA",252,250,38,0,2,0.152,0.0,0.007936507936507936
"Boston, MA","Sacramento, CA",252,252,70,0,0,0.2777777777777778,0.0,0.0
"Columbus, OH","Valparaiso, FL",252,251,53,1,0,0.21115537848605578,0.003968253968253968,0.0
"Denver, CO","Fairbanks, AK",252,247,41,2,3,0.1659919028340081,0.007936507936507936,0.011904761904761904
"Detroit, MI","Pensacola, FL",252,251,38,0,1,0.15139442231075698,0.0,0.003968253968253968
"Las Vegas, NV","Peoria, IL",252,252,20,0,0,0.07936507936507936,0.0,0.0
"Punta Gorda, FL","Toledo, OH",252,248,42,4,0,0.1693548387096774,0.015873015873015872,0.0
"Nashville, TN","Punta Gorda, FL",251,247,56,1,3,0.22672064777327935,0.00398406374501992,0.01195219123505976
"Everett, WA","Honolulu, HI",250,245,29,0,5,0.11836734693877551,0.0,0.02
"Knoxville, TN","Phoenix, AZ",250,249,50,0,1,0.20080321285140562,0.0,0.004
"Houston, TX","Provo, UT",249,248,42,1,0,0.1693548387096774,0.004016064257028112,0.0
"Idaho Falls, ID","Seattle, WA",249,248,49,0,1,0.1975806451612903,0.0,0.004016064257028112
"Bloomington/Normal, IL","Sanford, FL",248,247,88,0,1,0.3562753036437247,0.0,0.004032258064516129
"Bristol/Johnson City/Kingsport, TN","Sanford, FL",248,246,144,2,0,0.5853658536585366,0.008064516129032258,0.0
"Louisville, KY","Punta Gorda, FL",248,243,40,4,1,0.1646090534979424,0.016129032258064516,0.004032258064516129
"Minneapolis, MN","Myrtle Beach, SC",248,247,41,0,1,0.1659919028340081,0.0,0.004032258064516129
"Newburgh/Poughkeepsie, NY","Punta Gorda, FL",248,246,42,2,0,0.17073170731707318,0.008064516129032258,0.0
"Omaha, NE","St. Petersburg, FL",248,247,47,0,1,0.1902834008097166,0.0,0.004032258064516129
"Santa Ana, CA","Tucson, AZ",248,242,44,6,0,0.18181818181818182,0.024193548387096774,0.0
"Akron, OH","Sanford, FL",246,243,69,2,1,0.2839506172839506,0.008130081300813009,0.0040650406504065045
"Anchorage, AK","Las Vegas, NV",246,238,60,3,5,0.25210084033613445,0.012195121951219513,0.02032520325203252
"Charlotte, NC","Rapid City, SD",246,243,44,2,1,0.18106995884773663,0.008130081300813009,0.0040650406504065045
"Phoenix, AZ","Stockton, CA",246,245,68,0,1,0.27755102040816326,0.0,0.0040650406504065045
"Sioux Falls, SD","St. Petersburg, FL",246,246,43,0,0,0.17479674796747968,0.0,0.0
"Charlotte, NC","Jackson, WY",244,244,55,0,0,0.22540983606557377,0.0,0.0
"Eagle, CO","Phoenix, AZ",244,238,87,2,4,0.36554621848739494,0.00819672131147541,0.01639344262295082
"Knoxville, TN","Las Vegas, NV",244,244,48,0,0,0.19672131147540983,0.0,0.0
"Missoula, MT","San Francisco, CA",244,244,32,0,0,0.13114754098360656,0.0,0.0
"Orlando, FL","Tulsa, OK",244,242,57,2,0,0.23553719008264462,0.00819672131147541,0.0
"Punta Gorda, FL","Springfield, IL",244,243,54,0,1,0.2222222222222222,0.0,0.004098360655737705
"Sarasota/Bradenton, FL","South Bend, IN",244,242,39,2,0,0.16115702479338842,0.00819672131147541,0.0
"Albany, NY","Sanford, FL",242,240,65,0,2,0.2708333333333333,0.0,0.008264462809917356
"Anchorage, AK","Detroit, MI",242,242,62,0,0,0.256198347107438,0.0,0.0
"Evansville, IN","Sanford, FL",242,242,87,0,0,0.359504132231405,0.0,0.0
"Newark, NJ","Valparaiso, FL",242,242,61,0,0,0.25206611570247933,0.0,0.0
"Bozeman, MT","Nashville, TN",241,239,56,1,1,0.23430962343096234,0.004149377593360996,0.004149377593360996
"Lihue, HI","Portland, OR",240,235,28,3,2,0.11914893617021277,0.0125,0.008333333333333333
"Louisville, KY","St. Petersburg, FL",240,237,80,2,1,0.33755274261603374,0.008333333333333333,0.004166666666666667
"Pittsburgh, PA","Savannah, GA",240,240,54,0,0,0.225,0.0,0.0
"Los Angeles, CA","Louisville, KY",239,234,34,5,0,0.1452991452991453,0.02092050209205021,0.0
"Akron, OH","St. Petersburg, FL",238,237,81,0,1,0.34177215189873417,0.0,0.004201680672268907
"Baltimore, MD","Portland, OR",238,233,49,2,3,0.21030042918454936,0.008403361344537815,0.012605042016806723
"Detroit, MI","Sarasota/Bradenton, FL",238,237,86,0,1,0.3628691983122363,0.0,0.004201680672268907
"Fayetteville, AR","Las Vegas, NV",238,238,39,0,0,0.1638655462184874,0.0,0.0
"Fort Lauderdale, FL","Jacksonville, FL",238,234,74,4,0,0.3162393162393162,0.01680672268907563,0.0
"Harrisburg, PA","Sarasota/Bradenton, FL",238,238,29,0,0,0.12184873949579832,0.0,0.0
"Charleston, SC","Cincinnati, OH",236,233,69,2,1,0.296137339055794,0.00847457627118644,0.00423728813559322
"Sanford, FL","Sioux Falls, SD",234,234,69,0,0,0.2948717948717949,0.0,0.0
"Cincinnati, OH","Key West, FL",232,228,58,2,2,0.2543859649122807,0.008620689655172414,0.008620689655172414
"Eagle, CO","San Francisco, CA",232,231,54,1,0,0.23376623376623376,0.004310344827586207,0.0
"Asheville, NC","Key West, FL",230,227,51,2,1,0.22466960352422907,0.008695652173913044,0.004347826086956522
"Belleville, IL","Sarasota/Bradenton, FL",230,230,44,0,0,0.19130434782608696,0.0,0.0
"Fort Wayne, IN","Sarasota/Bradenton, FL",230,229,28,0,1,0.1222707423580786,0.0,0.004347826086956522
"Idaho Falls, ID","Las Vegas, NV",230,230,51,0,0,0.2217391304347826,0.0,0.0
"Portland, OR","Provo, UT",230,228,40,0,2,0.17543859649122806,0.0,0.008695652173913044
"Anchorage, AK","Dillingham, AK",228,226,41,2,0,0.18141592920353983,0.008771929824561403,0.0
"Fort Lauderdale, FL","Grand Rapids, MI",228,228,51,0,0,0.2236842105263158,0.0,0.0
"Islip, NY","Myrtle Beach, SC",228,221,63,6,1,0.2850678733031674,0.02631578947368421,0.0043859649122807015
"Little Rock, AR","Salt Lake City, UT",228,226,15,2,0,0.06637168141592921,0.008771929824561403,0.0
"Allentown/Bethlehem/Easton, PA","Orlando, FL",226,220,82,4,2,0.37272727272727274,0.017699115044247787,0.008849557522123894
"Austin, TX","Charleston, SC",226,226,54,0,0,0.23893805309734514,0.0,0.0
"Clarksburg/Fairmont, WV","Sanford, FL",226,224,119,2,0,0.53125,0.008849557522123894,0.0
"Greer, SC","Sanford, FL",226,226,128,0,0,0.5663716814159292,0.0,0.0
"Las Vegas, NV","Missoula, MT",226,221,53,4,1,0.2398190045248869,0.017699115044247787,0.004424778761061947
"Miami, FL","Milwaukee, WI",225,223,47,2,0,0.21076233183856502,0.008888888888888889,0.0
"Bishop, CA","Denver, CO",224,223,54,0,1,0.242152466367713,0.0,0.004464285714285714
"Flint, MI","Phoenix, AZ",224,224,53,0,0,0.23660714285714285,0.0,0.0
"Fort Myers, FL","Grand Rapids, MI",224,221,40,3,0,0.18099547511312217,0.013392857142857142,0.0
"Grand Island, NE","Las Vegas, NV",224,223,29,0,1,0.13004484304932734,0.0,0.004464285714285714
"Kalispell, MT","Las Vegas, NV",224,222,39,0,2,0.17567567567567569,0.0,0.008928571428571428
"Las Vegas, NV","Rapid City, SD",224,221,67,0,3,0.3031674208144796,0.0,0.013392857142857142
"Sanford, FL","Toledo, OH",224,222,121,0,2,0.545045045045045,0.0,0.008928571428571428
"Great Falls, MT","Las Vegas, NV",222,221,37,1,0,0.167420814479638,0.0045045045045045045,0.0
"Laredo, TX","Las Vegas, NV",222,218,50,4,0,0.22935779816513763,0.018018018018018018,0.0
"Nashville, TN","Syracuse, NY",222,221,54,0,1,0.24434389140271492,0.0,0.0045045045045045045
"Plattsburgh, NY","St. Petersburg, FL",222,218,47,2,2,0.21559633027522937,0.009009009009009009,0.009009009009009009
"Aspen, CO","Phoenix, AZ",220,201,86,15,4,0.42786069651741293,0.06818181818181818,0.01818181818181818
"Bloomington/Normal, IL","St. Petersburg, FL",220,218,33,2,0,0.15137614678899083,0.00909090909090909,0.0
"Greer, SC","St. Petersburg, FL",220,218,96,0,2,0.44036697247706424,0.0,0.00909090909090909
"Punta Gorda, FL","Springfield, MO",220,216,47,0,4,0.2175925925925926,0.0,0.01818181818181818
"Des Moines, IA","Santa Ana, CA",219,213,47,5,1,0.22065727699530516,0.0228310502283105,0.0045662100456621
"Allentown/Bethlehem/Easton, PA","Sarasota/Bradenton, FL",218,218,47,0,0,0.21559633027522937,0.0,0.0
"Austin, TX","Cleveland, OH",218,215,64,3,0,0.29767441860465116,0.013761467889908258,0.0
"Bellingham, WA","Los Angeles, CA",218,218,21,0,0,0.0963302752293578,0.0,0.0
"Columbia, SC","Fort Lauderdale, FL",218,214,66,2,2,0.308411214953271,0.009174311926605505,0.009174311926605505
"Hagerstown, MD","St. Petersburg, FL",218,215,93,2,1,0.4325581395348837,0.009174311926605505,0.0045871559633027525
"Mission/McAllen/Edinburg, TX","Sanford, FL",218,218,55,0,0,0.25229357798165136,0.0,0.0
"Eagle, CO","New York, NY",217,212,57,0,5,0.2688679245283019,0.0,0.02304147465437788
"Anchorage, AK","Washington, DC",216,212,61,2,2,0.28773584905660377,0.009259259259259259,0.009259259259259259
"Austin, TX","Provo, UT",216,216,38,0,0,0.17592592592592593,0.0,0.0
"Hilton Head, SC","Philadelphia, PA",216,204,49,4,8,0.24019607843137256,0.018518518518518517,0.037037037037037035
"Nashville, TN","Peoria, IL",215,214,64,1,0,0.29906542056074764,0.004651162790697674,0.0
"Fort Myers, FL","Worcester, MA",214,206,69,7,1,0.33495145631067963,0.03271028037383177,0.004672897196261682
"Las Vegas, NV","Shreveport, LA",214,214,33,0,0,0.1542056074766355,0.0,0.0
"Omaha, NE","Sanford, FL",214,214,49,0,0,0.22897196261682243,0.0,0.0
"Austin, TX","Des Moines, IA",212,208,75,4,0,0.3605769230769231,0.018867924528301886,0.0
"Chicago, IL","Montrose/Delta, CO",212,211,45,0,1,0.2132701421800948,0.0,0.0047169811320754715
"Cincinnati, OH","Melbourne, FL",212,208,46,4,0,0.22115384615384615,0.018867924528301886,0.0
"Dayton, OH","St. Petersburg, FL",212,209,72,2,1,0.3444976076555024,0.009433962264150943,0.0047169811320754715
"Hyannis, MA","Washington, DC",212,201,49,9,2,0.24378109452736318,0.04245283018867924,0.009433962264150943
"Idaho Falls, ID","Santa Ana, CA",212,211,54,0,1,0.2559241706161137,0.0,0.0047169811320754715
"Jacksonville, FL","Knoxville, TN",212,212,49,0,0,0.23113207547169812,0.0,0.0
"San Antonio, TX","San Juan, PR",211,208,50,1,2,0.2403846153846154,0.004739336492890996,0.009478672985781991
"Adak Island, AK","Anchorage, AK",210,194,25,16,0,0.12886597938144329,0.0761904761904762,0.0
"Asheville, NC","Las Vegas, NV",210,209,42,0,1,0.20095693779904306,0.0,0.004761904761904762
"Evansville, IN","St. Petersburg, FL",210,207,55,2,1,0.26570048309178745,0.009523809523809525,0.004761904761904762
"Fargo, ND","Nashville, TN",210,209,33,0,1,0.15789473684210525,0.0,0.004761904761904762
"Flint, MI","Las Vegas, NV",210,209,58,0,1,0.27751196172248804,0.0,0.004761904761904762
"Grand Forks, ND","Las Vegas, NV",210,208,25,2,0,0.1201923076923077,0.009523809523809525,0.0
"Las Vegas, NV","Monterey, CA",210,209,51,0,1,0.24401913875598086,0.0,0.004761904761904762
"Las Vegas, NV","Rockford, IL",210,210,31,0,0,0.14761904761904762,0.0,0.0
"Las Vegas, NV","Santa Maria, CA",210,208,56,2,0,0.2692307692307692,0.009523809523809525,0.0
"Las Vegas, NV","South Bend, IN",210,210,66,0,0,0.3142857142857143,0.0,0.0
"Miami, FL","Tulsa, OK",210,208,50,1,1,0.2403846153846154,0.004761904761904762,0.004761904761904762
"Nashville, TN","Sioux Falls, SD",210,209,57,0,1,0.2727272727272727,0.0,0.004761904761904762
"Peoria, IL","Sarasota/Bradenton, FL",210,208,28,2,0,0.1346153846153846,0.009523809523809525,0.0
"Philadelphia, PA","Traverse City, MI",210,198,37,11,1,0.18686868686868688,0.05238095238095238,0.004761904761904762
"Portland, OR","San Luis Obispo, CA",210,208,23,2,0,0.11057692307692307,0.009523809523809525,0.0
"Sanford, FL","Syracuse, NY",210,209,45,0,1,0.215311004784689,0.0,0.004761904761904762
"Sanford, FL","Tulsa, OK",210,209,63,0,1,0.3014354066985646,0.0,0.004761904761904762
"Manchester, NH","Tampa, FL",209,209,53,0,0,0.2535885167464115,0.0,0.0
"Allentown/Bethlehem/Easton, PA","Melbourne, FL",208,208,28,0,0,0.1346153846153846,0.0,0.0
"Chicago, IL","Punta Gorda, FL",208,208,44,0,0,0.21153846153846154,0.0,0.0
"Flint, MI","Valparaiso, FL",208,208,18,0,0,0.08653846153846154,0.0,0.0
"Las Vegas, NV","Moline, IL",208,207,25,0,1,0.12077294685990338,0.0,0.004807692307692308
"Anchorage, AK","Newark, NJ",206,200,43,5,1,0.215,0.024271844660194174,0.0048543689320388345
"Moline, IL","Punta Gorda, FL",206,204,38,0,2,0.18627450980392157,0.0,0.009708737864077669
"St. Petersburg, FL","Traverse City, MI",206,206,49,0,0,0.23786407766990292,0.0,0.0
"Eagle, CO","Newark, NJ",204,200,58,1,3,0.29,0.004901960784313725,0.014705882352941176
"Houston, TX","Norfolk, VA",204,198,34,6,0,0.1717171717171717,0.029411764705882353,0.0
"New York, NY","Ponce, PR",204,191,64,13,0,0.33507853403141363,0.06372549019607843,0.0
"Sanford, FL","Traverse City, MI",204,202,44,2,0,0.21782178217821782,0.00980392156862745,0.0
"Atlanta, GA","Hayden, CO",202,188,39,9,5,0.2074468085106383,0.04455445544554455,0.024752475247524754
"Charlotte Amalie, VI","Dallas/Fort Worth, TX",202,198,54,0,4,0.2727272727272727,0.0,0.019801980198019802
"Kalispell, MT","Phoenix, AZ",202,202,29,0,0,0.14356435643564355,0.0,0.0
"Memphis, TN","Sanford, FL",202,201,99,0,1,0.4925373134328358,0.0,0.0049504950495049506
"Nashville, TN","St. Petersburg, FL",202,201,79,0,1,0.39303482587064675,0.0,0.0049504950495049506
"Rockford, IL","Sarasota/Bradenton, FL",202,201,30,0,1,0.14925373134328357,0.0,0.0049504950495049506
"Denver, CO","Myrtle Beach, SC",200,197,66,0,3,0.3350253807106599,0.0,0.015
"Dayton, OH","Punta Gorda, FL",198,198,47,0,0,0.23737373737373738,0.0,0.0
"Des Moines, IA","Fort Lauderdale, FL",198,189,58,8,1,0.30687830687830686,0.04040404040404041,0.005050505050505051
"Great Falls, MT","Phoenix, AZ",198,198,37,0,0,0.18686868686868688,0.0,0.0
"Fort Lauderdale, FL","Manchester, NH",196,191,68,4,1,0.35602094240837695,0.02040816326530612,0.00510204081632653
"Houston, TX","Lake Charles, LA",196,193,32,3,0,0.16580310880829016,0.015306122448979591,0.0
"Kansas City, MO","Punta Gorda, FL",196,195,38,0,1,0.19487179487179487,0.0,0.00510204081632653
"Key West, FL","Sanford, FL",196,194,54,1,1,0.27835051546391754,0.00510204081632653,0.00510204081632653
"Little Rock, AR","Phoenix, AZ",196,196,39,0,0,0.1989795918367347,0.0,0.0
"Columbia, MO","Denver, CO",195,194,35,0,1,0.18041237113402062,0.0,0.005128205128205128
"Detroit, MI","Huntsville, AL",194,194,45,0,0,0.23195876288659795,0.0,0.0
"Fort Lauderdale, FL","Newburgh/Poughkeepsie, NY",194,193,43,0,1,0.22279792746113988,0.0,0.005154639175257732
"Indianapolis, IN","Jacksonville, FL",194,189,52,4,1,0.2751322751322751,0.020618556701030927,0.005154639175257732
"Kansas City, MO","Panama City, FL",194,192,46,0,2,0.23958333333333334,0.0,0.010309278350515464
"Key West, FL","Pittsburgh, PA",194,193,32,0,1,0.16580310880829016,0.0,0.005154639175257732
"Melbourne, FL","Pittsburgh, PA",194,191,31,0,3,0.16230366492146597,0.0,0.015463917525773196
"Philadelphia, PA","Portland, OR",194,184,65,10,0,0.3532608695652174,0.05154639175257732,0.0
"Anchorage, AK","Kona, HI",192,185,30,6,1,0.16216216216216217,0.03125,0.005208333333333333
"Appleton, WI","Nashville, TN",192,191,35,0,1,0.18324607329842932,0.0,0.005208333333333333
"Austin, TX","Knoxville, TN",192,191,62,0,1,0.32460732984293195,0.0,0.005208333333333333
"Bangor, ME","Punta Gorda, FL",192,191,31,0,1,0.16230366492146597,0.0,0.005208333333333333
"Buffalo, NY","Raleigh/Durham, NC",192,189,49,3,0,0.25925925925925924,0.015625,0.0
"Eugene, OR","Santa Ana, CA",192,183,77,9,0,0.4207650273224044,0.046875,0.0
"Greensboro/High Point, NC","St. Petersburg, FL",192,191,77,0,1,0.4031413612565445,0.0,0.005208333333333333
"Memphis, TN","St. Petersburg, FL",192,187,97,4,1,0.5187165775401069,0.020833333333333332,0.005208333333333333
"Richmond, VA","St. Petersburg, FL",192,190,66,0,2,0.3473684210526316,0.0,0.010416666666666666
"Atlanta, GA","Montrose/Delta, CO",190,185,25,4,1,0.13513513513513514,0.021052631578947368,0.005263157894736842
"Des Moines, IA","Sarasota/Bradenton, FL",190,190,45,0,0,0.23684210526315788,0.0,0.0
"Flint, MI","Nashville, TN",190,190,36,0,0,0.18947368421052632,0.0,0.0
"Fort Lauderdale, FL","Greer, SC",190,187,84,2,1,0.44919786096256686,0.010526315789473684,0.005263157894736842
"Moline, IL","Phoenix, AZ",190,188,28,2,0,0.14893617021276595,0.010526315789473684,0.0
"Nashville, TN","Provo, UT",190,184,25,2,4,0.1358695652173913,0.010526315789473684,0.021052631578947368
"Punta Gorda, FL","Syracuse, NY",190,189,53,0,1,0.2804232804232804,0.0,0.005263157894736842
"Austin, TX","Grand Rapids, MI",188,188,57,0,0,0.30319148936170215,0.0,0.0
"Medford, OR","Santa Ana, CA",188,185,61,3,0,0.32972972972972975,0.015957446808510637,0.0
"Moline, IL","Sanford, FL",188,187,42,0,1,0.22459893048128343,0.0,0.005319148936170213
"Newburgh/Poughkeepsie, NY","Sanford, FL",188,188,59,0,0,0.31382978723404253,0.0,0.0
"Sarasota/Bradenton, FL","Syracuse, NY",188,187,39,0,1,0.20855614973262032,0.0,0.005319148936170213
"Boston, MA","Martha's Vineyard, MA",186,182,15,4,0,0.08241758241758242,0.021505376344086023,0.0
"Fayetteville, AR","Fort Lauderdale, FL",186,184,51,0,2,0.27717391304347827,0.0,0.010752688172043012
"Greer, SC","Sarasota/Bradenton, FL",186,182,31,4,0,0.17032967032967034,0.021505376344086023,0.0
"Indianapolis, IN","Valparaiso, FL",186,185,26,0,1,0.14054054054054055,0.0,0.005376344086021506
"Knoxville, TN","Sarasota/Bradenton, FL",186,183,28,0,3,0.15300546448087432,0.0,0.016129032258064516
"Las Vegas, NV","Lexington, KY",186,184,45,2,0,0.24456521739130435,0.010752688172043012,0.0
"Omaha, NE","Punta Gorda, FL",186,186,27,0,0,0.14516129032258066,0.0,0.0
"Roanoke, VA","Sarasota/Bradenton, FL",186,183,32,2,1,0.17486338797814208,0.010752688172043012,0.005376344086021506
"Buffalo, NY","Minneapolis, MN",185,182,28,2,1,0.15384615384615385,0.010810810810810811,0.005405405405405406
"Colorado Springs, CO","Minneapolis, MN",184,184,22,0,0,0.11956521739130435,0.0,0.0
"Colorado Springs, CO","St. Petersburg, FL",184,184,15,0,0,0.08152173913043478,0.0,0.0
"Fairbanks, AK","Minneapolis, MN",184,184,37,0,0,0.20108695652173914,0.0,0.0
"Fairbanks, AK","Salt Lake City, UT",184,184,60,0,0,0.32608695652173914,0.0,0.0
